"year","ID","Job_title","sector","skills","Interest level","Level"
2019,"#10","UX Designer","Design & experience","Adobe Photoshop","4","4"
2019,"#10","UX Designer","Design & experience","Adobe XD","4","4"
2019,"#10","UX Designer","Design & experience","Design thinking methods","4","4"
2019,"#10","UX Designer","Design & experience","Motion design","2","2"
2019,"#10","UX Designer","Design & experience","Prototyping tools","4","4"
2019,"#10","UX Designer","Design & experience","UX Design","4","4"
2019,"#10","UX Designer","Design & experience","User research","4","4"
2019,"#10","UX Designer","Design & experience","Webdesign","4","3"
2019,"#10","UX Designer","Design & experience","Wireframing tools","4","4"
2019,"#10","UX Designer","Marketing","A/B testing","3","4"
2019,"#10","UX Designer","Marketing","Conversation rate optimisation","1","1"
2019,"#10","UX Designer","Marketing","Display advertising","1","1"
2019,"#10","UX Designer","Marketing","Email marketing","1","1"
2019,"#10","UX Designer","Marketing","Google AdWords","1","1"
2019,"#10","UX Designer","Marketing","Google Analytics","1","1"
2019,"#10","UX Designer","Marketing","Google Search Console","1","1"
2019,"#10","UX Designer","Marketing","Google Tag Manager","1","1"
2019,"#10","UX Designer","Marketing","Growth analysis","1","1"
2019,"#10","UX Designer","Marketing","Growth hacking","1","1"
2019,"#10","UX Designer","Marketing","Marketing operations","1","1"
2019,"#10","UX Designer","Marketing","Offline marketing","1","1"
2019,"#10","UX Designer","Marketing","Online marketing","1","1"
2019,"#10","UX Designer","Marketing","Other analytics tools (ATInternet...)","1","1"
2019,"#10","UX Designer","Marketing","SEA","1","1"
2019,"#10","UX Designer","Marketing","SEM","1","1"
2019,"#10","UX Designer","Marketing","SEO","1","1"
2019,"#10","UX Designer","Marketing","SEO tools","1","1"
2019,"#10","UX Designer","Marketing","Social media analytics","1","1"
2019,"#10","UX Designer","Marketing","Social media marketing","1","1"
2019,"#10","UX Designer","Marketing","Strategic thinking","2","2"
2019,"#10","UX Designer","Mobile development","CICD","1","1"
2019,"#10","UX Designer","Mobile development","CapacitorJs","1","1"
2019,"#10","UX Designer","Mobile development","Flutter","1","1"
2019,"#10","UX Designer","Mobile development","Ionic","1","1"
2019,"#10","UX Designer","Mobile development","Kotlin","1","1"
2019,"#10","UX Designer","Mobile development","Objective-C","1","1"
2019,"#10","UX Designer","Mobile development","Swift","1","1"
2019,"#10","UX Designer","Project management","Agile methods","3","3"
2019,"#10","UX Designer","Project management","Analytical skills","3","3"
2019,"#10","UX Designer","Project management","Business skills","4","2"
2019,"#10","UX Designer","Project management","Data presentation","3","3"
2019,"#10","UX Designer","Project management","Delegations skills","4","4"
2019,"#10","UX Designer","Project management","Diplomacy","2","2"
2019,"#10","UX Designer","Project management","Persuasion skills","2","2"
2019,"#10","UX Designer","Project management","Prioritization skills","4","4"
2019,"#10","UX Designer","Project management","Project management tools (Jira...)","3","3"
2019,"#10","UX Designer","Project management","Reporting","3","3"
2019,"#10","UX Designer","Project management","Research skills","3","3"
2019,"#10","UX Designer","Project management","Scrum methods","2","1"
2019,"#10","UX Designer","Project management","Self management","3","4"
2019,"#10","UX Designer","Project management","Statistical analysis and analytics","3","4"
2019,"#10","UX Designer","Project management","Technical expertise","4","4"
2019,"#10","UX Designer","Project management","Time management","4","2"
2019,"#10","UX Designer","Social media","Facebook","1","1"
2019,"#10","UX Designer","Social media","Instagram","1","1"
2019,"#10","UX Designer","Social media","LinkedIn","1","1"
2019,"#10","UX Designer","Social media","Pinterest","1","1"
2019,"#10","UX Designer","Social media","Snapchat","1","1"
2019,"#10","UX Designer","Social media","TikTok","1","1"
2019,"#10","UX Designer","Social media","Tumblr","1","1"
2019,"#10","UX Designer","Social media","Twitter","1","1"
2019,"#10","UX Designer","Web Development","Angular","1","1"
2019,"#10","UX Designer","Web Development","Bootstrap","1","1"
2019,"#10","UX Designer","Web Development","CSS","3","3"
2019,"#10","UX Designer","Web Development","Ember.js","1","1"
2019,"#10","UX Designer","Web Development","Git","1","1"
2019,"#10","UX Designer","Web Development","GitHub","1","1"
2019,"#10","UX Designer","Web Development","Gulp","1","1"
2019,"#10","UX Designer","Web Development","Gunt","1","1"
2019,"#10","UX Designer","Web Development","HTML","3","3"
2019,"#10","UX Designer","Web Development","JQuery","1","1"
2019,"#10","UX Designer","Web Development","JavaScript","3","3"
2019,"#10","UX Designer","Web Development","Less","1","1"
2019,"#10","UX Designer","Web Development","Next Js","1","1"
2019,"#10","UX Designer","Web Development","React","1","1"
2019,"#10","UX Designer","Web Development","Sass","1","1"
2019,"#10","UX Designer","Web Development","Svelte","1","1"
2019,"#10","UX Designer","Web Development","Tailwind","1","1"
2019,"#10","UX Designer","Web Development","Vue","1","1"
2020,"#10","UX Designer","Back-end Development",".Net","1","1"
2020,"#10","UX Designer","Back-end Development","Cloud Computing","1","1"
2020,"#10","UX Designer","Back-end Development","Cordova","1","1"
2020,"#10","UX Designer","Back-end Development","Django","1","1"
2020,"#10","UX Designer","Back-end Development","Docker","1","1"
2020,"#10","UX Designer","Back-end Development","ExpressJs","1","1"
2020,"#10","UX Designer","Back-end Development","Flask","1","1"
2020,"#10","UX Designer","Back-end Development","Java","1","1"
2020,"#10","UX Designer","Back-end Development","Kubernetes","1","1"
2020,"#10","UX Designer","Back-end Development","Laravel","1","1"
2020,"#10","UX Designer","Back-end Development","Microservices","1","1"
2020,"#10","UX Designer","Back-end Development","NoSQL","1","1"
2020,"#10","UX Designer","Back-end Development","NodeJs","1","1"
2020,"#10","UX Designer","Back-end Development","Php","1","1"
2020,"#10","UX Designer","Back-end Development","Ruby","1","1"
2020,"#10","UX Designer","Back-end Development","SQL","1","1"
2020,"#10","UX Designer","Communication","Branding","3","3"
2020,"#10","UX Designer","Communication","Communication strategy","3","2"
2020,"#10","UX Designer","Communication","Oral communication","2","2"
2020,"#10","UX Designer","Communication","Storytelling","4","3"
2020,"#10","UX Designer","Communication","Written communication","2","2"
2020,"#10","UX Designer","Data Architecture","Airflow","1","1"
2020,"#10","UX Designer","Data Architecture","C","1","1"
2020,"#10","UX Designer","Data Architecture","C++","1","1"
2020,"#10","UX Designer","Data Architecture","Cloud Functions","1","1"
2020,"#10","UX Designer","Data Architecture","Hive","1","1"
2020,"#10","UX Designer","Data Architecture","Kafka","1","1"
2020,"#10","UX Designer","Data Architecture","MapReduce","1","1"
2020,"#10","UX Designer","Data Architecture","Pig","1","1"
2020,"#10","UX Designer","Data Architecture","Scala","1","1"
2020,"#10","UX Designer","Data Architecture","Spark","1","1"
2020,"#10","UX Designer","Data Science et data analyse","3Djs","1","1"
2020,"#10","UX Designer","Data Science et data analyse","Applied maths and statistics","1","1"
2020,"#10","UX Designer","Data Science et data analyse","Data mining and modeling tools","1","1"
2020,"#10","UX Designer","Data Science et data analyse","Data visualization and data migration","1","1"
2020,"#10","UX Designer","Data Science et data analyse","Deep learning","1","1"
2020,"#10","UX Designer","Data Science et data analyse","Excel or Google Sheets","1","1"
2020,"#10","UX Designer","Data Science et data analyse","NLTK","1","1"
2020,"#10","UX Designer","Data Science et data analyse","Numpy","1","1"
2020,"#10","UX Designer","Data Science et data analyse","Pandas","1","1"
2020,"#10","UX Designer","Data Science et data analyse","Presentation Skills","1","1"
2020,"#10","UX Designer","Data Science et data analyse","Python","1","1"
2020,"#10","UX Designer","Data Science et data analyse","Pytorch","1","1"
2020,"#10","UX Designer","Data Science et data analyse","R","1","1"
2020,"#10","UX Designer","Data Science et data analyse","Scikit Learn","1","1"
2020,"#10","UX Designer","Data Science et data analyse","Tensorflow","1","1"
2020,"#10","UX Designer","Data Science et data analyse","Unstructured data","1","1"
2020,"#10","UX Designer","Data Science et data analyse","Web Scraping","1","1"
2020,"#10","UX Designer","Design & experience","Adobe Illustrator","4","4"
2020,"#10","UX Designer","Design & experience","Adobe InDesign","4","4"
2020,"#10","UX Designer","Design & experience","Adobe Photoshop","4","4"
2020,"#10","UX Designer","Design & experience","Adobe XD","4","4"
2020,"#10","UX Designer","Design & experience","Design thinking methods","4","4"
2020,"#10","UX Designer","Design & experience","Motion design","2","2"
2020,"#10","UX Designer","Design & experience","Prototyping tools","4","4"
2020,"#10","UX Designer","Design & experience","UX Design","4","4"
2020,"#10","UX Designer","Design & experience","User research","4","4"
2020,"#10","UX Designer","Design & experience","Webdesign","4","3"
2020,"#10","UX Designer","Design & experience","Wireframing tools","4","4"
2020,"#10","UX Designer","Marketing","A/B testing","4","4"
2020,"#10","UX Designer","Marketing","Conversation rate optimisation","1","1"
2020,"#10","UX Designer","Marketing","Display advertising","1","1"
2020,"#10","UX Designer","Marketing","Email marketing","1","1"
2020,"#10","UX Designer","Marketing","Google AdWords","1","1"
2020,"#10","UX Designer","Marketing","Google Analytics","1","1"
2020,"#10","UX Designer","Marketing","Google Search Console","1","1"
2020,"#10","UX Designer","Marketing","Google Tag Manager","1","1"
2020,"#10","UX Designer","Marketing","Growth analysis","1","1"
2020,"#10","UX Designer","Marketing","Growth hacking","1","1"
2020,"#10","UX Designer","Marketing","Marketing operations","1","1"
2020,"#10","UX Designer","Marketing","Offline marketing","1","1"
2020,"#10","UX Designer","Marketing","Online marketing","1","1"
2020,"#10","UX Designer","Marketing","Other analytics tools (ATInternet...)","1","1"
2020,"#10","UX Designer","Marketing","SEA","1","1"
2020,"#10","UX Designer","Marketing","SEM","1","1"
2020,"#10","UX Designer","Marketing","SEO","1","1"
2020,"#10","UX Designer","Marketing","SEO tools","1","1"
2020,"#10","UX Designer","Marketing","Social media analytics","1","1"
2020,"#10","UX Designer","Marketing","Social media marketing","1","1"
2020,"#10","UX Designer","Marketing","Strategic thinking","2","2"
2020,"#10","UX Designer","Mobile development","CICD","1","1"
2020,"#10","UX Designer","Mobile development","CapacitorJs","1","1"
2020,"#10","UX Designer","Mobile development","Flutter","1","1"
2020,"#10","UX Designer","Mobile development","Ionic","1","1"
2020,"#10","UX Designer","Mobile development","Kotlin","1","1"
2020,"#10","UX Designer","Mobile development","Objective-C","1","1"
2020,"#10","UX Designer","Mobile development","Swift","1","1"
2020,"#10","UX Designer","Project management","Agile methods","3","3"
2020,"#10","UX Designer","Project management","Analytical skills","3","3"
2020,"#10","UX Designer","Project management","Business skills","4","2"
2020,"#10","UX Designer","Project management","Data presentation","3","3"
2020,"#10","UX Designer","Project management","Delegations skills","4","4"
2020,"#10","UX Designer","Project management","Diplomacy","2","2"
2020,"#10","UX Designer","Project management","Persuasion skills","2","2"
2020,"#10","UX Designer","Project management","Prioritization skills","4","4"
2020,"#10","UX Designer","Project management","Project management tools (Jira...)","3","3"
2020,"#10","UX Designer","Project management","Reporting","3","3"
2020,"#10","UX Designer","Project management","Research skills","3","3"
2020,"#10","UX Designer","Project management","Scrum methods","2","1"
2020,"#10","UX Designer","Project management","Self management","3","4"
2020,"#10","UX Designer","Project management","Statistical analysis and analytics","3","4"
2020,"#10","UX Designer","Project management","Technical expertise","4","4"
2020,"#10","UX Designer","Project management","Time management","4","2"
2020,"#10","UX Designer","Social media","Facebook","1","1"
2020,"#10","UX Designer","Social media","Instagram","1","1"
2020,"#10","UX Designer","Social media","LinkedIn","1","1"
2020,"#10","UX Designer","Social media","Pinterest","1","1"
2020,"#10","UX Designer","Social media","Snapchat","1","1"
2020,"#10","UX Designer","Social media","TikTok","1","1"
2020,"#10","UX Designer","Social media","Tumblr","1","1"
2020,"#10","UX Designer","Social media","Twitter","1","1"
2020,"#10","UX Designer","Web Development","Angular","1","1"
2020,"#10","UX Designer","Web Development","Bootstrap","1","1"
2020,"#10","UX Designer","Web Development","CSS","3","3"
2020,"#10","UX Designer","Web Development","Ember.js","1","1"
2020,"#10","UX Designer","Web Development","Git","1","1"
2020,"#10","UX Designer","Web Development","GitHub","1","1"
2020,"#10","UX Designer","Web Development","Gulp","1","1"
2020,"#10","UX Designer","Web Development","Gunt","1","1"
2020,"#10","UX Designer","Web Development","HTML","3","3"
2020,"#10","UX Designer","Web Development","JQuery","1","1"
2020,"#10","UX Designer","Web Development","JavaScript","3","3"
2020,"#10","UX Designer","Web Development","Less","1","1"
2020,"#10","UX Designer","Web Development","Next Js","1","1"
2020,"#10","UX Designer","Web Development","React","1","1"
2020,"#10","UX Designer","Web Development","Sass","1","1"
2020,"#10","UX Designer","Web Development","Svelte","1","1"
2020,"#10","UX Designer","Web Development","Tailwind","1","1"
2020,"#10","UX Designer","Web Development","Vue","1","1"
2021,"#10","UX Designer","Back-end Development",".Net","1","1"
2021,"#10","UX Designer","Back-end Development","Cloud Computing","1","1"
2021,"#10","UX Designer","Back-end Development","Cordova","1","1"
2021,"#10","UX Designer","Back-end Development","Django","1","1"
2021,"#10","UX Designer","Back-end Development","Docker","1","1"
2021,"#10","UX Designer","Back-end Development","ExpressJs","1","1"
2021,"#10","UX Designer","Back-end Development","Flask","1","1"
2021,"#10","UX Designer","Back-end Development","Java","1","1"
2021,"#10","UX Designer","Back-end Development","Kubernetes","1","1"
2021,"#10","UX Designer","Back-end Development","Laravel","1","1"
2021,"#10","UX Designer","Back-end Development","Microservices","1","1"
2021,"#10","UX Designer","Back-end Development","NoSQL","1","1"
2021,"#10","UX Designer","Back-end Development","NodeJs","1","1"
2021,"#10","UX Designer","Back-end Development","Php","1","1"
2021,"#10","UX Designer","Back-end Development","Ruby","1","1"
2021,"#10","UX Designer","Back-end Development","SQL","1","1"
